epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,5.40066,0.82988,1.70807,1.22705,0.02324,0.21667,0.08971,0.04079,2.11785,4.78503,2.04723,0,0,0
2,5.90346,0.98353,2.41896,1.41358,0.05745,0.31667,0.12654,0.06368,2.04812,4.52642,2.00085,6.0095e-07,6.0095e-07,6.0095e-07
